reviews_count,postal_code,general_info,category,locality,breadcrumbs,average_rating,latitude,email,website,years_in_business,full_address,phone,payment_mode,price_range,geo,gallery,name,url,country,region,longitude,scraped_at,opening_hours,aka,street_address
2,33067,,"Optical Goods/Optometrists/Physicians & Surgeons, Ophthalmology",Coral Springs,Home/FL/Coral Springs/Optical Goods/Vision Eye Care & Contact Lenses,5,26.27371,davermanreview@yahoo.com,http://www.visioneyecare1.com,,"PostalAddress, US, 6268 W Sample Rd, Coral Springs, FL, 33067",(954) 344-9701,,,latitude: 26.27371 | longitude: -80.20891,https://i2.ypcdn.com/blob/27b78280eddd7597bb8d6a29d605dfc5c3cfc8e3_400x260_crop.jpg,Vision Eye Care & Contact Lenses,https://www.yellowpages.com/coral-springs-fl/mip/vision-eye-care-contact-lenses-464617144,US,FL,-80.20891,2021-11-20 22:10:37,Mo-Th 10:00-20:00 | Sa 10:00-16:00,,6268 W Sample Rd
,37217,PERSONAL PROFESSIONAL EYE CARE. Refractive consults & post-operative care for cataracts & refractive surgery. Eye exams for eyeglasses & contact lens even for difficult cases; treatment for eye diseases. Please call our office to schedule an appointment!,Optical Goods/Optical Goods Repair/Opticians/Optometrists/Sunglasses,Nashville,Home/TN/Nashville/Optical Goods/Harris Eyecare,,36.0806,eyedrkbh@bellsouth.net,http://www.harriseyecare.com,40.0,"PostalAddress, US, 2475 Murfreesboro Pike, Nashville, TN, 37217",(615) 366-4167,"visa, discover, mastercard, check, insurance, debit",,latitude: 36.0806 | longitude: -86.64585,,Harris Eyecare,https://www.yellowpages.com/nashville-tn/mip/harris-eyecare-5900058,US,TN,-86.64585,2021-11-20 22:11:00,Mo-Fr 08:30-17:00,,2475 Murfreesboro Pike
,89106,,Beauty Salons/Day Spas/Health Clubs/Physical Therapists,Las Vegas,Home/NV/Las Vegas/Massage Services/Magic Hands Massage & Aromatherapy,,36.16033,kjwyatt7@rocketmail.com,,26.0,"PostalAddress, US, 820 Rancho Ln, Las Vegas, NV, 89106",(702) 236-8769,"cash, master card, visa",,latitude: 36.16033 | longitude: -115.17156,,Magic Hands Massage & Aromatherapy,https://www.yellowpages.com/las-vegas-nv/mip/magic-hands-massage-aromatherapy-472090390,US,NV,-115.17156,2021-11-20 22:11:27,,,820 Rancho Ln
1,90025,,Optical Goods/Optometrists/Physicians & Surgeons,Los Angeles,Home/CA/Los Angeles/Optical Goods/Soroudi Advanced Lasik & Eye Centers,5,34.04917,Soroudi@doctor-emails.com,http://soroudivision.com,15.0,"PostalAddress, US, 10884 Santa Monica Blvd, Los Angeles, CA, 90025",(310) 474-2010,"discover, visa, mastercard, financing available, amex",,latitude: 34.04917 | longitude: -118.43737,,Soroudi Advanced Lasik & Eye Centers,https://www.yellowpages.com/los-angeles-ca/mip/soroudi-advanced-lasik-eye-centers-451637395,US,CA,-118.43737,2021-11-20 22:13:26,Mo-Fr 09:00-17:00,,10884 Santa Monica Blvd
,84119,"Standard Optical West Valley are trusted eye care and LASIK professionals in the West Valley, Salt Lake City, UT area. They provide quality eye health services, including comprehensive eye exams and treatment for glaucoma, diabetic retinopathy, and cataracts. Visit Standard Optical West Valley for the best selection of eyewear, including eyeglasses, contact lenses, and ophthalmic lenses in West Valley, Salt Lake City, UT.",Optical Goods/Contact Lenses/Eyeglasses/Optical Goods-Wholesale & Manufacturers/Opticians/Optometrists,West Valley City,Home/UT/West Valley City/Optical Goods/Standard Optical - West Valley Eye Doctor,,40.71631,aundrea@standardoptical.net,https://www.standardoptical.net/west-valley-eye-doctor,17.0,"PostalAddress, US, 1901 W Parkway Blvd, West Valley City, UT, 84119",(801) 972-0203,"master card, visa, all major credit cards, insurance",,latitude: 40.71631 | longitude: -111.94272,https://i2.ypcdn.com/blob/f342ecd18e5c4c121dc091a38aa407eb9b93bc11_400x260_crop.jpg~https://i3.ypcdn.com/blob/d63f30c84136f941a7959234c13a96d9906a22ba_240x170_crop.jpg~https://i3.ypcdn.com/blob/9aecb0ed74f87a5587b4a7f3514e5ceb457b6e2b_115x80_crop.jpg~https://i3.ypcdn.com/blob/992eb21d474e6686ea329c4ea2ed2c7d4191664b_115x80_crop.jpg,Standard Optical - West Valley Eye Doctor,https://www.yellowpages.com/west-valley-city-ut/mip/standard-optical-west-valley-eye-doctor-4634239,US,UT,-111.94272,2021-11-20 22:18:02,Mo-Fr 09:00-17:30,,1901 W Parkway Blvd
,28211,,"Optical Goods/Physicians & Surgeons/Physicians & Surgeons, Ophthalmology/Physicians & Surgeons, Surgery-General",Charlotte,Home/NC/Charlotte/Optical Goods/Greenman Eye Associates,,35.19937,greenmaneyeassoc@bellsouth.net,http://greenmaneyeassociates.com,,"PostalAddress, US, 2801 Randolph Rd, Charlotte, NC, 28211",(704) 375-2101,"master card, visa",,latitude: 35.19937 | longitude: -80.8117,https://i4.ypcdn.com/blob/94a568e38372f9b92a5b53c1da603d054a902868_400x260_crop.jpg,Greenman Eye Associates,https://www.yellowpages.com/charlotte-nc/mip/greenman-eye-associates-6948923,US,NC,-80.8117,2021-11-20 22:18:03,Mo-Th 08:00-16:30 | Fr 08:00-15:30,,2801 Randolph Rd
,91910,Quality - Personal Service at Great Prices! Specializing in Fine Jewelry. Eyeglass Repair Specialist and Jewelry Repair Service Center.,Optical Goods Repair/Advertising-Promotional Products/Bridal Shops/Business Coaches & Consultants/Clock Repair/Clothing Alterations/Clothing Stores/Jewelers/Jewelry Appraisers/Jewelry Engravers/Jewelry Repairing/Leather/Leather Goods/Metal Specialties/Opticians/Optometrists/Silversmiths & Goldsmiths/Sporting Goods/Watch Repair/Watches/Wedding Supplies & Services,Chula Vista,Home/CA/Chula Vista/Opticians/Optical Goods Repair/M & M Jewelers,,32.6423,mandmjlrscvca@aol.com,http://www.mmjewelers.net,44.0,"PostalAddress, US, 266 3rd Ave, Chula Vista, CA, 91910",(619) 754-8401,"discover, visa, check, mastercard, debit, paypal, diners club, cash, travelers checks",,latitude: 32.6423 | longitude: -117.08066,,M & M Jewelers,https://www.yellowpages.com/chula-vista-ca/mip/m-m-jewelers-23830231?lid=1000322492460,US,CA,-117.08066,2021-11-20 22:20:13,Mo-Fr 09:30-18:00 | Sa 09:30-17:00,Eyeglass Repair Center,266 3rd Ave
,11751,,Massage Therapists/Physical Therapists,Islip,Home/NY/Islip/Massage Services/Alive & Wellness Massage,,40.72817,massage@aliveandwellness.com,,,"PostalAddress, US, 225 Main St, Islip, NY, 11751",(631) 277-4776,,,latitude: 40.72817 | longitude: -73.22056,,Alive & Wellness Massage,https://www.yellowpages.com/islip-ny/mip/alive-wellness-massage-2458450,US,NY,-73.22056,2021-11-20 22:22:14,Mo 13:00-18:30 | Tu 10:00-18:30 | We 10:00-15:30 | Th-Fr 10:00-18:30 | Sa 10:00-15:30,,225 Main St
,,,Medical Service Organizations/Employment Contractors/Medical Business Administration/Outpatient Services/Physical Therapists,,Home/Goodluck Medical,,,goodluck.medical@yahoo.com,,15.0,,(832) 665-9937,"visa, master card, amex, debit, check",,,,Goodluck Medical,https://www.yellowpages.com/nationwide/mip/goodluck-medical-453696071,,,,2021-11-20 22:25:18,Mo-Su,,
,85712,,"Skin Care/Physicians & Surgeons, Dermatology",Tucson,"Home/AZ/Tucson/Skin Care/Weimin K Hu MD., Ph.D",,32.25734,wecare@smgnj.com,http://specialistsindermatology.com,23.0,"PostalAddress, US, 2732 N Alvernon Way, Tucson, AZ, 85712",(520) 382-3330,"insurance, discover, amex",,latitude: 32.25734 | longitude: -110.90913,https://i3.ypcdn.com/blob/5cd6f28884d42d4d1c4b2e7fb33cd08aeec45e95_400x260_crop.jpg,"Weimin K Hu MD., Ph.D",https://www.yellowpages.com/tucson-az/mip/weimin-k-hu-md-ph-d-452600161,US,AZ,-110.90913,2021-11-20 22:26:11,Mo-Fr 07:30-17:00,,2732 N Alvernon Way
,77056,"At The Center for Skin Research, Dr. Suzanne Bruce and her staff have conducted over 100 dermatologic clinical studies. They conduct clinical research trials for pharmaceutical and cosmeceutical companies, laser manufacturers, and clinical research organizations. Visit them online for more information.","Skin Care/Physicians & Surgeons, Dermatology",Houston,Home/TX/Houston/Skin Care/The Center for Skin Research,,29.7465,mvaja@sba-skincare.com,http://www.sba-skincare.com,,"PostalAddress, US, 1900 Saint James Pl Ste 650, Houston, TX, 77056",(713) 985-0210,"check, cash, all major credit cards",,latitude: 29.7465 | longitude: -95.47382,,The Center for Skin Research,https://www.yellowpages.com/houston-tx/mip/the-center-for-skin-research-452223271,US,TX,-95.47382,2021-11-20 22:29:02,Mo-Fr 08:00-17:00,,1900 Saint James Pl Ste 650
14,11215,,Optical Goods/Opticians/Optometrists,Brooklyn,Home/NY/Brooklyn/Optical Goods/Urban Optical,4,40.66719,adameyeball@hotmail.com,http://www.urbanoptical.com,26.0,"PostalAddress, US, 326 7th Ave, Brooklyn, NY, 11215",(718) 832-3513,"discover, amex",,latitude: 40.66719 | longitude: -73.98152,,Urban Optical,https://www.yellowpages.com/brooklyn-ny/mip/urban-optical-6777010,US,NY,-73.98152,2021-11-20 22:30:58,Mo 10:00-18:00 | Tu 10:00-19:00 | We 11:00-19:30 | Th 10:00-19:00 | Fr 10:00-18:00 | Sa 10:00-17:00,Urban Ctr Inc~Urban Vision Center,326 7th Ave
,93702,,Social Service Organizations/Physicians & Surgeons,Fresno,Home/CA/Fresno/Social Service Organizations/Clinica Sierra Vista,,36.72908,Pritika.Ram@clinicasierravista.org,,51.0,"PostalAddress, US, 1350 S Orange Ave, Fresno, CA, 93702",(559) 457-5400,"discover, paypal, insurance, mastercard, visa, amex",,latitude: 36.72908 | longitude: -119.76389,,Clinica Sierra Vista,https://www.yellowpages.com/fresno-ca/mip/clinica-sierra-vista-23109676,US,CA,-119.76389,2021-11-20 22:35:04,,Clinica Sierra Vista - Orange and Butler Community Health Center,1350 S Orange Ave
,28205,,Physical Therapists,Charlotte,Home/NC/Charlotte/Massage Services/Carolina Mobile Massage,,35.21962,ljtruglio@gmail.com,,,"PostalAddress, US, 2519 Central Ave, Charlotte, NC, 28205",(704) 430-8644,"amex, cash, debit, discover, master card, visa",,latitude: 35.21962 | longitude: -80.79935,,Carolina Mobile Massage,https://www.yellowpages.com/charlotte-nc/mip/carolina-mobile-massage-474672218,US,NC,-80.79935,2021-11-20 22:35:07,,,2519 Central Ave
1,33131,,Optical Goods/Opticians/Optometrists,Miami,Home/FL/Miami/Optical Goods/Express Optical,5,25.77307,expressoptical1988@gmail.com,,33.0,"PostalAddress, US, 127 Se Street Ave, Miami, FL, 33131",(305) 371-2252,"amex, all major credit cards, discover, mastercard, visa",,latitude: 25.77307 | longitude: -80.1901,https://i2.ypcdn.com/blob/45484237bf84f2dd69e74c41c6578568bfc6483f_400x260_crop.jpg~https://i1.ypcdn.com/blob/217bcf0c56824947a38f8927787f8ad05021779d_240x260_crop.jpg,Express Optical,https://www.yellowpages.com/miami-fl/mip/express-optical-8801162?lid=1000439579322,US,FL,-80.1901,2021-11-20 22:38:28,Mo-Sa 10:30-18:00,,127 Se Street Ave
,10128,"Schweiger Dermatology is a full service cosmetic and general dermatology practice in New York City and New Jersey.  Under the direction of board-certified dermatologist Dr. Eric Schweiger, our offices are staffed by dermatologists, physician assistants, clinical estheticians and a plastic surgeon. We treat both cosmetic and medical dermatology concerns. Common skin problems treated include eczema, hair loss, psoriasis, rosacea, skin cancer and warts. Our cosmetic dermatology practice includes 15 lasers and skin resurfacing devices, and is noted for our specialty in acne, acne scars, laser tattoo removal and non-invasive cosmetic procedures.","Skin Care/Cosmetic Services/Physicians & Surgeons, Dermatology/Tattoo Removal",New York,Home/NY/New York/Skin Care/Schweiger Dermatology - Upper East Side,,40.78079,contact@schweigerderm.com,http://www.schweigerderm.com/locations/new-york/upper-east-side,11.0,"PostalAddress, US, 153 E 88th St, New York, NY, 10128",(212) 289-8600,"debit, check, cash, all major credit cards, financing available, insurance",,latitude: 40.78079 | longitude: -73.95402,,Schweiger Dermatology - Upper East Side,https://www.yellowpages.com/new-york-ny/mip/schweiger-dermatology-upper-east-side-497903525,US,NY,-73.95402,2021-11-20 22:39:21,Mo-Su 09:00-18:00,Schweiger Dermatology UES~Schweiger Dermatology East,153 E 88th St
4,91105,"Skin Deep Laser Medspa is a full-service medical aesthetics practice serving men and women from in and around Pasadena, California. Patients have access to the latest treatments performed by highly skilled practitioners, all in a setting that invites you to relax and enjoy this sliver of time you’ve carved out for yourself.  
Under the direction of plastic surgeon Michael Schwartz, MD, Skin Deep Laser Medspa is an excellent resource for anti-aging and rejuvenation in the greater Pasadena area. Whether you’re coming in for a customized facial or hoping to try the latest laser skin treatment, the team at Skin Deep Laser Medspa ensures you have a wonderful experience.  
Advancements in medical aesthetics technology have created a wealth of new treatment options. That’s especially true in regard to laser treatments, which use the power of light to achieve impressive and lasting results. At Skin Deep Laser Medspa, all laser treatments are performed by professionals with the experience and training needed to leverage these tools to the greatest advantage.  
The team at Skin Deep Laser Medspa shares a commitment to helping you reach your highest aesthetic potential and enhance your overall wellness. Your visits are an investment of your valuable time, and everyone from the front office staff to the aestheticians and medical professionals at Skin Deep Laser Medspa works to ensure you walk out feeling and looking your best.  
If you’re curious about the latest skin or laser treatments or would like to explore injectables or custom facials, schedule an appointment at Skin Deep Laser Medspa today. Online booking is fast and easy, or you’re always welcome to call or stop by the office to check appointment availability.   ","Skin Care/Cosmetics & Perfumes/Electrolysis/Hair Removal/Health Clubs/Medical Spas/Physicians & Surgeons, Cosmetic Surgery/Physicians & Surgeons, Dermatology/Physicians & Surgeons, Family Medicine & General Practice/Reducing & Weight Control",Pasadena,Home/CA/Pasadena/Skin Care/Skin Deep Laser Medspa,2,34.13833,drmichaelschwartz@gmail.com,http://www.skindeeplaser.com,7.0,"PostalAddress, US, 425 S Fair Oaks Ave, Pasadena, CA, 91105",(626) 225-3223,"amex, master card, visa, all major credit cards, debit, cash, check, discover",,latitude: 34.13833 | longitude: -118.15041,https://i2.ypcdn.com/blob/79ba8f51d17435e3d23a768adc79ccbe32623bc1_400x260_crop.jpg~https://i4.ypcdn.com/blob/ffa5e88fc986feb75535d7ea2cbe6faf2eb4c911_240x260_crop.jpg,Skin Deep Laser Medspa,https://www.yellowpages.com/pasadena-ca/mip/skin-deep-laser-medspa-857988,US,CA,-118.15041,2021-11-20 22:39:53,Mo 09:00-18:00 | Tu 09:00-20:00 | We 09:00-18:00 | Th 09:00-20:00 | Fr 09:00-18:00 | Sa 09:00-17:00,,425 S Fair Oaks Ave
,70808,,"Skin Care/Clinics/Medical Centers/Physicians & Surgeons, Cosmetic Surgery/Physicians & Surgeons, Dermatology",Baton Rouge,Home/LA/Baton Rouge/Skin Care/Dermasurgery Center,,30.40055,contact@dermasurgerycenter.net,http://www.dermasurgerycenter.net,13.0,"PostalAddress, US, 7414 Picardy Ave, Baton Rouge, LA, 70808",(225) 303-9500,all major credit cards,,latitude: 30.40055 | longitude: -91.11214,,Dermasurgery Center,https://www.yellowpages.com/baton-rouge-la/mip/dermasurgery-center-12889250,US,LA,-91.11214,2021-11-20 22:39:54,Mo-Fr 07:00-16:00,,7414 Picardy Ave
,60647,"About L Logan Square L - Logan Square Apartments is Logan Square's most unique luxury apartment building. Located just steps from the California Blue Line Stop, and surrounded by the neighborhood's hottest bars, cafes, boutiques, and restaurants, L provides a convenient and authentic living experience. Along with Studios, 1-bedrooms, and 2-bedrooms, L Logan Square also features a Rent By the Bedroom Coliving Program, where residents can rent a private bedroom and bathroom. Units at L feature: wide-plank flooring throughout including bedrooms, quartz countertops, in-unit washer/dryer, roller shade window treatments, energy-efficient stainless appliances, glass-enclosed showers, custom closets and extra high finished ceilings. Amenities include: Bike Kitchen, beautifully landscaped rooftop deck with grills & CTA Train Car water feature, 1000 Sq. Ft. gym, Coworking lounge, keyless technology, additional storage units and more. Attached heated parking is available for an extra monthly fee. Book a tour today.",Real Estate Agents/Real Estate Rental Service,Chicago,Home/IL/Chicago/Real Estate Agents/L Logan Square,,41.92154,leasing@logansquarel.com,https://www.logansquarel.com/?y_source=1_MjcwODI1NzktNTUzLWxvY2F0aW9uLndlYnNpdGU%3D,15.0,"PostalAddress, US, 2211 N Milwaukee Ave, Chicago, IL, 60647",(773) 569-3254,,,latitude: 41.92154 | longitude: -87.69449,https://i1.ypcdn.com/blob/f7fd2a9aac64724e57ac12d8f4163502447ff49e_400x260_crop.jpg~https://i4.ypcdn.com/blob/ee48903ca3f049b2b6cbd0d70402d9d8a92d5a68_240x170_crop.jpg~https://i4.ypcdn.com/blob/e391e60b0cb030e34fae27bde5f1b536f7777202_115x80_crop.jpg~https://i3.ypcdn.com/blob/a849e3468c6783d68f36c8a7a7e9da96910ca292_115x80_crop.jpg,L Logan Square,https://www.yellowpages.com/chicago-il/mip/logan-square-dental-svc-ctr-542040,US,IL,-87.69449,2021-11-20 22:48:41,Tu-We 09:00-18:00 | Th 10:30-19:30 | Fr 09:00-18:00 | Sa 09:00-16:00,,2211 N Milwaukee Ave
,21218,,Massage Therapists/Physical Therapists,Baltimore,Home/MD/Baltimore/Massage Services/Massage Therapists/Matthews Laura,,39.31589,pamperme1st@ymail.com,,,"PostalAddress, US, 2322 N Charles St, Baltimore, MD, 21218",(410) 243-7074,,,latitude: 39.31589 | longitude: -76.61724,,Matthews Laura,https://www.yellowpages.com/baltimore-md/mip/matthews-laura-17172162,US,MD,-76.61724,2021-11-20 22:48:57,Mo-Fr 09:00-17:00,,2322 N Charles St
1,60629,,Optical Goods/Eyeglasses/Opticians/Optometrists,Chicago,Home/IL/Chicago/Optical Goods/Crystal Optical,3,41.78236,crystalopticalkedzie@gmail.com,http://www.crystalopticalchicago.com,17.0,"PostalAddress, US, 6103 S Kedzie Ave, Chicago, IL, 60629",(773) 471-2607,"amex, discover, visa, all major credit cards, mastercard",,latitude: 41.78236 | longitude: -87.70316,,Crystal Optical,https://www.yellowpages.com/chicago-il/mip/crystal-optical-8116262,US,IL,-87.70316,2021-11-20 22:49:41,Mo 11:00-15:00 | Tu-Fr 11:00-18:00 | Sa 10:00-14:00,,6103 S Kedzie Ave
